_id,comment_user_id,comment_user,content,weibo_id,created_at,like_num,crawl_time,child_url
4724500602292252,2685056077,旖旎陌红尘,总结下现状：本次疫情天津目前共97阳性，其中20例是在第一次全市大筛查之前已有的，剩下的77例是本次大筛出的。97例中，已确诊49，无症状15，还有33初筛阳性待确认。已采样1100万左右，出了结果800万。,Lah7YyKRe,1月11日 17:09,11851,1642562260,more_comment=big&root_comment_id=4724500602292252&is_child_comment=ture&id=4724491228283276
4724503203285348,1065689184,Loise1987a,八号发现疫情，九号开始全员筛查，到今天中午一千多万人接受检测，近八百万人出结果了，有人竟然说我大天津拉胯，这都什么心态啊！你不知道天津所有医院的医护人员警务人员街道办事处有多少人日夜奋战，当然还有其它省市的来援人员。这是我们天津人上下一心共同努力的结果，让你一句话给否定了！,Lah7YyKRe,1月11日 17:20,3283,1642562260,more_comment=big&root_comment_id=4724503203285348&is_child_comment=ture&id=4724491228283276
4724496815098490,3465256874,菇凉是个懒菇凉v_v,近800万人中只检出77例，还是在病毒传播半个月的情况下，天津的防疫很给力了,Lah7YyKRe,1月11日 16:54,3095,1642562260,more_comment=big&root_comment_id=4724496815098490&is_child_comment=ture&id=4724491228283276
4724491798970751,5514344861,奶茶何不,？？？这增加速度吓人啊,Lah7YyKRe,1月11日 16:34,3018,1642562260,more_comment=big&root_comment_id=4724491798970751&is_child_comment=ture&id=4724491228283276
4724498073391981,5320919298,醉死的鸽子,近800万人筛出77例，说明天津的防疫反应是非常迅速且措施到位的，相信天津很快会战胜这次的奥密克戎！管好自己，别慌！,Lah7YyKRe,1月11日 16:59,919,1642562260,more_comment=big&root_comment_id=4724498073391981&is_child_comment=ture&id=4724491228283276
4724491672883461,6611557102,尘封的记忆i809,妈耶，这结果还没全出呢，要是全出来，还得多少啊,Lah7YyKRe,1月11日 16:34,874,1642562260,more_comment=big&root_comment_id=4724491672883461&is_child_comment=ture&id=4724491228283276
4724506800685811,1998933801,Da大萌萌萌,疫情防控人员的呼声：希望可以不要限号了，工作人员晚归很辛苦了，也打不上车，也不能用公共交通，大家早上很不方便，希望政府重视。,Lah7YyKRe,1月11日 17:34,887,1642562260,more_comment=big&root_comment_id=4724506800685811&is_child_comment=ture&id=4724491228283276
4724491513759325,5566972209,烦死了怎么想用的昵称都被占了,南开大学加油！！,Lah7YyKRe,1月11日 16:33,639,1642562260,more_comment=big&root_comment_id=4724491513759325&is_child_comment=ture&id=4724491228283276
4724492607163692,1881167103,布吉小岛,也不多，别那么大惊小怪行吗？天踏不下来,Lah7YyKRe,1月11日 16:37,468,1642562260,more_comment=big&root_comment_id=4724492607163692&is_child_comment=ture&id=4724491228283276
4724491706172407,6462920348,可甜可Jay,我大天津加油！,Lah7YyKRe,1月11日 16:34,348,1642562260,more_comment=big&root_comment_id=4724491706172407&is_child_comment=ture&id=4724491228283276
4724495108277085,5940853772,往昔awk,牛逼,Lah7YyKRe,1月11日 16:47,206,1642562260,more_comment=big&root_comment_id=4724495108277085&is_child_comment=ture&id=4724491228283276
4724491428563989,7525606600,秋日序章·,天津加油！天津挺住！,Lah7YyKRe,1月11日 16:33,148,1642562260,
4724493203538460,1843339511,HD庄稼汉,还好，全员核酸这个数很不错了，表明可控、没大面积失控,Lah7YyKRe,1月11日 16:40,156,1642562260,
4724511373787952,1888469057,轩大人amazing,天津一直在尽心尽力守护北京。2019-12月疫情开始至今我出差去过北方南方好几个城市。只有天津一直要求进菜市场超市出去绿码戴口罩。这点做的很到位了。期间疫情好点好多城市都放松了，可是天津政策一直没有变。所以天津一直在高要求防疫努力守护帝都。政治站位很正确的,Lah7YyKRe,1月11日 17:52,163,1642562260,more_comment=big&root_comment_id=4724511373787952&is_child_comment=ture&id=4724491228283276
4724491559637705,5566972209,烦死了怎么想用的昵称都被占了,南开学子要平平安安！,Lah7YyKRe,1月11日 16:33,115,1642562260,more_comment=big&root_comment_id=4724491559637705&is_child_comment=ture&id=4724491228283276
4724492221813607,7460553067,心存相信20,这样看，应该问题不大,Lah7YyKRe,1月11日 16:36,81,1642562265,more_comment=big&root_comment_id=4724492221813607&is_child_comment=ture&id=4724491228283276
4724507178437150,2055394184,是大下小君的法杖啊,但是还是要承认集中做核酸时的混乱人与人间的间距根本不够，有些人随地吐痰，有些人甚至根本不按要求在所处地做核酸，从河西跑到南开去做，只为了那样快，一点也不考虑其他人的安危,Lah7YyKRe,1月11日 17:35,112,1642562265,more_comment=big&root_comment_id=4724507178437150&is_child_comment=ture&id=4724491228283276
4724492457215620,3194788234,钮钴禄肖战z,天津加油，挺住啊，我还想回家过年,Lah7YyKRe,1月11日 16:37,82,1642562265,more_comment=big&root_comment_id=4724492457215620&is_child_comment=ture&id=4724491228283276
4724509799614742,3531771984,老爹战斗过的地方,速度惊人一千多万,Lah7YyKRe,1月11日 17:46,59,1642562265,more_comment=big&root_comment_id=4724509799614742&is_child_comment=ture&id=4724491228283276
4724505932992596,2746741343,LFCs1xTeEn,天津的新闻发布会和郑州的完全就是两种天津的才像是正常的人在说正常的事郑州的就会念稿记者提问都是念稿不会说人话,Lah7YyKRe,1月11日 17:30,58,1642562265,more_comment=big&root_comment_id=4724505932992596&is_child_comment=ture&id=4724491228283276
4724498244309221,1647336205,高山流水遇知音_小小,作为在西安正经历疫情的人，想提醒下天津的同胞，一定要多囤物资，一定要多囤物资，一定要多囤物资，有备无患,Lah7YyKRe,1月11日 17:00,59,1642562265,more_comment=big&root_comment_id=4724498244309221&is_child_comment=ture&id=4724491228283276
4724492108303500,6859083411,axy_333,有方向了，就好布置对策了，天津加油！,Lah7YyKRe,1月11日 16:35,40,1642562265,
4724491849303095,7395830301,玐玐爬上十八楼,刚做完第二次核酸天津加油,Lah7YyKRe,1月11日 16:34,38,1642562265,more_comment=big&root_comment_id=4724491849303095&is_child_comment=ture&id=4724491228283276
4724511133404847,1298843474,清泉水,天津发布会，信息简单明了，一听就懂！,Lah7YyKRe,1月11日 17:51,36,1642562265,more_comment=big&root_comment_id=4724511133404847&is_child_comment=ture&id=4724491228283276
4724492737710713,7089030273,淦番桦维,现在变成97啦，津云刚才发布的,Lah7YyKRe,1月11日 16:38,36,1642562265,more_comment=big&root_comment_id=4724492737710713&is_child_comment=ture&id=4724491228283276
4724557309020308,1843885601,来自冥王星的喵_Barca,我发现有些人就在这站着说话不嫌腰疼，大天津已经做的很好了好嘛！！8号上午发现的第一例，两个小区就已经及时封控了，然后中午津南区已经不能进市里了，今天11号，3天就完成了几乎全市大筛查，津南已经完成了两轮筛查。短短3天，做了这么多，你以为像你拿起键盘喷人这么简单嘛！！,Lah7YyKRe,1月11日 20:55,32,1642562265,more_comment=big&root_comment_id=4724557309020308&is_child_comment=ture&id=4724491228283276
4724508700970659,6203664270,回库木,西安第一轮40多例我觉得天津人民做好心理准备,Lah7YyKRe,1月11日 17:41,24,1642562265,more_comment=big&root_comment_id=4724508700970659&is_child_comment=ture&id=4724491228283276
4724523070916256,5113857473,_现在喊人家牛夫人,没有觉得天津很厉害吗，短短两天采了1000多万样本,Lah7YyKRe,1月11日 18:39,36,1642562265,more_comment=big&root_comment_id=4724523070916256&is_child_comment=ture&id=4724491228283276
4724493765050639,6873403952,瑞达法硕教育,挺住啊大麻花！,Lah7YyKRe,1月11日 16:42,25,1642562265,more_comment=big&root_comment_id=4724493765050639&is_child_comment=ture&id=4724491228283276
4724491638279071,2725081201,小闹闹是个大可爱,加油！,Lah7YyKRe,1月11日 16:34,19,1642562265,
4724503140369438,7233413768,Elophe,蓟州区挺住谢谢,Lah7YyKRe,1月11日 17:19,18,1642562269,
4724491336552371,6304538736,仍有明天Tomorrow-,天津加油！,Lah7YyKRe,1月11日 16:32,19,1642562269,
4724509464334157,2740587472,写长信,说西安控制不好的网友呢，命运共同体，大家谁都不容易啊,Lah7YyKRe,1月11日 17:44,16,1642562269,
4724492854890120,6026675955,Cineva,在杭州想回家,Lah7YyKRe,1月11日 16:38,16,1642562269,more_comment=big&root_comment_id=4724492854890120&is_child_comment=ture&id=4724491228283276
4724500787101703,3717832113,追梦人的愿景dream2020,截至1月11日12时，共报告阳性新冠肺炎病毒感染者97例，其中本土新冠肺炎确诊病例49例，本土新冠病毒无症状感染者15例，其它33例初筛阳性感染者待临床专家组进一步核验后进行通报。其中，津南区90例，西青区3例，河西区3例，滨海新区1例。,Lah7YyKRe,1月11日 17:10,13,1642562269,
4724501792687732,2644006901,索隆VS佩罗娜,为什么好多地方都是一大帮人一起做核酸,Lah7YyKRe,1月11日 17:14,17,1642562269,more_comment=big&root_comment_id=4724501792687732&is_child_comment=ture&id=4724491228283276
4724494482280342,5949771649,陈芊芊·,做好防护🙏,Lah7YyKRe,1月11日 16:45,9,1642562269,
4724494412022124,5225103951,ii4xtx,怪不得我总听到🚑的声音,Lah7YyKRe,1月11日 16:45,7,1642562269,more_comment=big&root_comment_id=4724494412022124&is_child_comment=ture&id=4724491228283276
4724496344812888,1404557133,清咖好苦,天津速度，天津人民就是牛！,Lah7YyKRe,1月11日 16:52,11,1642562269,
4724503026601093,5099620542,致青春美丽的花儿,奥密克戎传播速度太快，一定要戴口罩做好防护啊,Lah7YyKRe,1月11日 17:19,11,1642562269,
4724494357496987,2901875043,痴珊卞养,黑夜或许漫长，但一定会有朝阳与黎明，加油,Lah7YyKRe,1月11日 16:44,15,1642562269,
4724499380964296,7521478646,ORDOS草原雄鹰展翅飞,遵守防疫规定，做好自身防护！,Lah7YyKRe,1月11日 17:04,4,1642562269,
4724491588469262,7288333957,梦影666,97啊,Lah7YyKRe,1月11日 16:33,7,1642562269,more_comment=big&root_comment_id=4724491588469262&is_child_comment=ture&id=4724491228283276
4724550623563673,2450668340,似水流年Jasonmen,这回咋不笑话西安了？,Lah7YyKRe,1月11日 20:28,6,1642562269,more_comment=big&root_comment_id=4724550623563673&is_child_comment=ture&id=4724491228283276
4724497465215749,6522481188,言午士心弓口虫,天津加油,Lah7YyKRe,1月11日 16:57,5,1642562269,
4724509665921453,1595757937,昏以为期,天津得挺住哇，孩子想回家,Lah7YyKRe,1月11日 17:45,4,1642562275,
4724494760150853,6226017219,白隽玮juicy,天津加油！我在北京过年又回不去了,Lah7YyKRe,1月11日 16:46,4,1642562275,
4724494465499198,7278936035,棒棒嘀哒,还在等第一轮的核酸结果，已经通知明天做第二轮核酸了,Lah7YyKRe,1月11日 16:45,6,1642562275,more_comment=big&root_comment_id=4724494465499198&is_child_comment=ture&id=4724491228283276
4724492795905474,1750197355,栗香派派,天津加油,Lah7YyKRe,1月11日 16:38,2,1642562275,
4724492125603543,5230491069,悠哈曼妥思,天津加油,Lah7YyKRe,1月11日 16:36,3,1642562275,
4724498781438126,1765789925,阿may傻呆疯,虽然已经做好了准备！但这个数字我还是怕了,Lah7YyKRe,1月11日 17:02,5,1642562275,
4724524534206324,3247808402,深海鱼有维生素,为煎饼果子加油，不放松不惊慌，听从防疫工作安排！,Lah7YyKRe,1月11日 18:44,3,1642562275,
4724502057191381,7038543300,风烟俱净f,希望没有乘坐地铁公交，没有跑商圈吃饭组局的。,Lah7YyKRe,1月11日 17:15,3,1642562275,
4724491874470730,7265441015,杨小航o,加油啊,Lah7YyKRe,1月11日 16:35,2,1642562275,
4724588812963717,1880647562,长征后卫薛伯陵,第一次说已经传播三代的时候就有心理准备，这个数字还是可控的，天津加油,Lah7YyKRe,1月11日 23:00,2,1642562275,
4724493208261687,1737702702,天下第一秋,这病毒没症状。所以基本感染了也不知道,Lah7YyKRe,1月11日 16:40,5,1642562275,
4724653371949479,6082383139,干饭人2022,近1200万人口就这么筛查完了？这啥速度人在海外不能理解,Lah7YyKRe,1月12日 03:16,1,1642562275,more_comment=big&root_comment_id=4724653371949479&is_child_comment=ture&id=4724491228283276
4724567593457043,1301664503,三木三木一,天津的反应真的太快了，8号早上出来2个确诊以后9号早上我们南开区就全员核酸了。应该是连夜开会研判做出的决定。然后，10号全市核酸，明天我们二筛了。,Lah7YyKRe,1月11日 21:35,4,1642562275,more_comment=big&root_comment_id=4724567593457043&is_child_comment=ture&id=4724491228283276
4724555190637234,2706107161,有为三好青年,在此关键时刻，我们更要进一步增强四个意识，把疫情防控作为当前最重要的工作来抓，把人民群众生命安全和身体健康放在第一位，严格落实“防输入、防输出、防扩散”要求，坚决守好疫情防控关口，切实做到“早发现、早报告、早隔离、早治疗”。确保人民群众生产生活秩序正常，努力维护社会大局稳定。,Lah7YyKRe,1月11日 20:46,2,1642562275,
4724526849986907,7683658527,仰望星空嘟,还要多次检测，争分夺秒，加油,Lah7YyKRe,1月11日 18:54,1,1642562275,
4724511078878411,5295200768,中二少年欢乐多KARRYFAY,我的妈呀！！,Lah7YyKRe,1月11日 17:51,2,1642562279,
4724510797858708,5758166882,是红二爷呢,出门戴好口罩行不行，自己不怕死别影响千千万万个人！,Lah7YyKRe,1月11日 17:50,2,1642562279,
4724497024814728,5869664677,早睡早起哪个更难,芭比Q了,Lah7YyKRe,1月11日 16:55,3,1642562279,more_comment=big&root_comment_id=4724497024814728&is_child_comment=ture&id=4724491228283276
4724493299486224,6524353497,心銘哥,做好防范，天津加油🙏,Lah7YyKRe,1月11日 16:40,2,1642562279,
4724491576148961,6992929184,居家的亚亚亚亚亚,,Lah7YyKRe,1月11日 16:33,1,1642562279,
4724517621990129,1000901813,幽冥的佛爷,天津加油，愿早日清零,Lah7YyKRe,1月11日 18:17,2,1642562279,
4724698270663375,5470686081,姐自驾拖拉机,喷子也不消停会。哪里有疫情哪里就有键盘侠，话说如果在网络上做喷子需要付法律责任，现在估计黑房房都关不下了吧，，西安人经历疫情就可以了真的不希望其它城市也经历疫情。一起加油吧，,Lah7YyKRe,1月12日 06:15,1,1642562279,
4724551156499917,5705973294,伊然阿美,估计要封城了,Lah7YyKRe,1月11日 20:30,1,1642562279,more_comment=big&root_comment_id=4724551156499917&is_child_comment=ture&id=4724491228283276
4724545388287280,1965259663,一定要艾特我,看到这个数字，觉得做核酸的可能要累死几个,Lah7YyKRe,1月11日 20:07,1,1642562279,
4724537591861070,2817685755,哇咔咔hhhhh188,主任要念稿，副主任不念稿还被大家夸福尔摩斯，哈哈,Lah7YyKRe,1月11日 19:36,1,1642562279,
4724524345987068,2672476295,MINXINICE,挺住煎饼果子🙏,Lah7YyKRe,1月11日 18:44,1,1642562279,
4724519959530223,3723493440,吖吖米多妞,从几轮疫情看，天津不论筛查还是流调各方面算是不错的了,Lah7YyKRe,1月11日 18:26,2,1642562279,
4724518712774056,2096419430,蜗得天,希望你们好好的,Lah7YyKRe,1月11日 18:21,1,1642562279,
4724518003938123,6086167763,0577cc,疫情滚出中国,Lah7YyKRe,1月11日 18:18,2,1642562279,
4724569023449068,2760966851,王布丁毅飞,喷子在现实生活中遇到事情没有一个敢站出来的，只敢躲在屏幕后面狺狺狂吠,Lah7YyKRe,1月11日 21:41,1,1642562279,
4724503584965605,7020948700,风中的瑟鲁,还能有西安多吗，一般全民筛4-5轮核酸，没有新增，才能算安全一些。,Lah7YyKRe,1月11日 17:21,2,1642562284,more_comment=big&root_comment_id=4724503584965605&is_child_comment=ture&id=4724491228283276
4724506800686665,1064540751,谁都说俺家乡好,马上全员检测，一千多万人啊，肯定还得测几次，真,Lah7YyKRe,1月11日 17:34,3,1642562284,
4724494167706554,2578351837,话说夏娃不说谎,回家无望啊,Lah7YyKRe,1月11日 16:44,2,1642562284,
4724492050109106,7475726093,小鱼里鱼没香了,加油！,Lah7YyKRe,1月11日 16:35,2,1642562284,
4724759130542321,1130128534,Since1982-,千万级别检测彻底,Lah7YyKRe,1月12日 10:17,1,1642562284,
4724683709350018,6091515166,是一条肠粉啊,所以我们就怀疑上海为什么不大规模核酸，前几次疫情都自诩精准防控，就像病毒在上海都夹着腿走路一样，不会传染给别人，有指标吗？不敢放开排查，还是学国外全民免疫？,Lah7YyKRe,1月12日 05:17,1,1642562284,
4724673566736540,1905726720,江门钟文龙,始于津南区，目前感染者已经分在4个区。,Lah7YyKRe,1月12日 04:37,1,1642562284,
4724578109100055,2866583674,S林雪峰,已目前这种情况越检会越多的一定注意核酸时的距离和防护,Lah7YyKRe,1月11日 22:17,1,1642562284,
4724569740413370,3782095070,带一人回去藏起来,天津扬州人民为你们加油！我们懂你们！🙏,Lah7YyKRe,1月11日 21:44,1,1642562284,
4724567362244028,6046466124,张小超可爱多,不知zf财政还能撑多久！,Lah7YyKRe,1月11日 21:35,2,1642562284,more_comment=big&root_comment_id=4724567362244028&is_child_comment=ture&id=4724491228283276
4724560560130344,7530221525,芷儿的小站,天津加油！感谢奋斗在抗疫一线人员,Lah7YyKRe,1月11日 21:07,1,1642562284,
4724560236904790,6066371090,利达王,天津离北京最近！动作要快！封控要严！这速度！必须给他们赞一个！,Lah7YyKRe,1月11日 21:06,1,1642562284,
4724539118587083,1595813005,hw26681,官方新闻稿比如一个娱乐博主写的清晰明了，丢死人了。,Lah7YyKRe,1月11日 19:42,2,1642562284,
4724513104728492,7494868755,玫瑰予安a,天津会平安的祖国也会平安,Lah7YyKRe,1月11日 17:59,1,1642562284,
4724511246915535,7570639172,霏霏霏霏非常困的巨兔12138,天呐！！！！,Lah7YyKRe,1月11日 17:52,1,1642562284,
4724509187772663,2820635561,不知道什么昵称合适,全员核酸77例,Lah7YyKRe,1月11日 17:43,1,1642562287,
4724492243569125,2706107161,有为三好青年,早日清零，回家过年。,Lah7YyKRe,1月11日 16:36,2,1642562287,
4724492238063515,5339413509,马里奥奥yz,天津加油,Lah7YyKRe,1月11日 16:36,1,1642562287,
4724491802906096,1704160717,KM晒太阳,奥秘克戎，需要多次筛查，有些很隐秘不容易测到,Lah7YyKRe,1月11日 16:34,2,1642562287,
4724491357262468,1730962410,24PowerOfWill,一共97例了,Lah7YyKRe,1月11日 16:32,1,1642562287,
4724582361600267,1949319681,ningningevelyn,已经非常不错了每天增加都不到20个说明并没有大规模扩散可控可控,Lah7YyKRe,1月11日 22:34,1,1642562287,
4724562844978038,2158505442,倾城笑绝世殇,一看精确到个位数，就知道人家是在认真办事,Lah7YyKRe,1月11日 21:17,1,1642562287,
4724553437678711,5515986520,钱钱Lee,我大咸水快快好起来吧120112加油,Lah7YyKRe,1月11日 20:39,2,1642562287,more_comment=big&root_comment_id=4724553437678711&is_child_comment=ture&id=4724491228283276
4724530746232345,6126830681,圣诞树管虫,发展速度有点快啊,Lah7YyKRe,1月11日 19:09,1,1642562287,
4724725940487667,5350854235,小熊晚,加油啊大麻花,Lah7YyKRe,1月12日 08:05,0,1642562287,
4724714188046826,6570322265,小孩记得要快乐,即使这样我们公司还让上班,Lah7YyKRe,1月12日 07:18,0,1642562287,
4724712863172462,2992861001,butter_neko,阿弥陀佛！,Lah7YyKRe,1月12日 07:13,0,1642562287,
4724710492866871,7372669245,开心的小松鼠0325,天津加油，一切都会好起来的,Lah7YyKRe,1月12日 07:03,0,1642562287,
4724708506076247,1881503051,XinW,元旦前就已经传播了,Lah7YyKRe,1月12日 06:55,0,1642562287,
4724662884106352,3511163551,愿世间再无菜狗陪,天,Lah7YyKRe,1月12日 03:54,0,1642562293,
4724647700464009,5969648286,吃可爱长大的Henry呀,天津疫情防控真的是很不错了，从半夜12点开始叫大家起来做核酸。下午社区的工作人员又挨家挨户的敲门核实情况。挺不容易的,Lah7YyKRe,1月12日 02:54,0,1642562293,
4724643522413313,211067120,东方红888888,转发微博,Lah7YyKRe,1月12日 02:37,0,1642562293,
4724632488247583,2003854083,兔兔兔__美酱,多少？,Lah7YyKRe,1月12日 01:53,0,1642562293,
4724600564355989,7306315332,MD_宁xue得兑,还不知道有多少二传三传……太可怕了,Lah7YyKRe,1月11日 23:46,0,1642562293,
4724595502613556,7182839409,宿萦怀,瑟瑟发抖,Lah7YyKRe,1月11日 23:26,0,1642562293,
4724595385173026,1568841333,绽放的每一天,第一周嘛，肯定会多一些，集中隔离起来就没事了。,Lah7YyKRe,1月11日 23:26,0,1642562293,
4724588510711183,2618209697,萋斐贝锦儿,转发微博,Lah7YyKRe,1月11日 22:59,0,1642562293,
4724579027129902,1462172755,bluesmileX199,,Lah7YyKRe,1月11日 22:21,0,1642562293,
4724578385923494,6380987438,曲平乐余,天津加油,Lah7YyKRe,1月11日 22:18,0,1642562293,
4724574741074532,1763070703,小糖朱古力via,好速度,Lah7YyKRe,1月11日 22:04,0,1642562293,
4724574208134242,1719921723,棉被哥的爹,煎饼果子，加油！天津必胜！,Lah7YyKRe,1月11日 22:02,0,1642562293,
4724571468466137,6993336235,把B换下拿起斯特林,,Lah7YyKRe,1月11日 21:51,2,1642562293,
4724566708194405,7049589662,寧萌蛋挞,加油啊！,Lah7YyKRe,1月11日 21:32,0,1642562293,
4724566523382694,6591962504,星辰月光不及我,天津目前是不是还没有安阳多？,Lah7YyKRe,1月11日 21:31,0,1642562293,
4724561956050308,7412089585,空庭中热情的薄荷,天津加油，不要再有新增了🙏,Lah7YyKRe,1月11日 21:13,0,1642562297,
4724558822644913,5736723463,我好爱十八楼呀,我真的觉得增加不算很多啊,Lah7YyKRe,1月11日 21:01,0,1642562297,
4724557007817494,5252157228,濯濯清流,接下去一两个星期是关键,Lah7YyKRe,1月11日 20:53,0,1642562297,
4724554099854440,5837064209,上空的者,天津疫情，全员检测。,Lah7YyKRe,1月11日 20:42,0,1642562297,
4724554062368084,2282339053,N顿悟,趁着没封，囤点米面油吧，如果没用上，刚好过春节了，天津加油,Lah7YyKRe,1月11日 20:42,1,1642562297,
4724552024719606,1936243131,但阳光没有想象中温柔,,Lah7YyKRe,1月11日 20:34,0,1642562297,more_comment=big&root_comment_id=4724552024719606&is_child_comment=ture&id=4724491228283276
4724551853017888,7646421360,奕宝康,,Lah7YyKRe,1月11日 20:33,0,1642562297,
4724551768343696,5691234051,爱打麻将的柠檬7,太可怕了,Lah7YyKRe,1月11日 20:33,1,1642562297,
4724551637795335,5063869875,离线中0228,加油,Lah7YyKRe,1月11日 20:32,0,1642562297,
4724551043253737,5663320442,魇艳艳,可怕,Lah7YyKRe,1月11日 20:30,1,1642562297,
4724550618841459,2508447350,鲁迅的秋天,确实是，这个时候应该让大家慌一点，而不是放心！//,Lah7YyKRe,1月11日 20:28,0,1642562297,
4724548848588916,1789887235,长相溢丶Yuzuru,就这我们还要让上班呢,Lah7YyKRe,1月11日 20:21,0,1642562297,
4724548802447928,6083418620,Love人来人往1314,我们能不能抗过去,Lah7YyKRe,1月11日 20:21,0,1642562297,
4724547817052253,1863176954,糖果专用,🙏🙏🙏,Lah7YyKRe,1月11日 20:17,0,1642562297,
4724547469706351,3038942094,我的冰可乐要加冰,天津加油加油加油,Lah7YyKRe,1月11日 20:15,0,1642562297,
4724546604894775,1738566950,李眉故事,不少了,Lah7YyKRe,1月11日 20:12,0,1642562302,
4724546543026801,1867775820,汉唐三三,,Lah7YyKRe,1月11日 20:12,0,1642562302,
4724546143519710,5197689153,at孟焕,天津加油，希望年前可以清零，大家都可以回家过年,Lah7YyKRe,1月11日 20:10,0,1642562302,
4724537445583500,1863980580,大码模特温蒂酱wendy,啊,Lah7YyKRe,1月11日 19:36,0,1642562302,
4724533967455089,1868568041,Dreamy7777,这才一次，还有一次测不出来的呢？好吓人！,Lah7YyKRe,1月11日 19:22,0,1642562302,
4724533893008679,1098532113,土楼先生,加油！早日清零！,Lah7YyKRe,1月11日 19:22,0,1642562302,
4724533045759125,1762357920,许铭TonyXu,牛//,Lah7YyKRe,1月11日 19:18,1,1642562302,
4724532977341454,1950531802,爱喝茉莉的小洋,就大家都挺不容易的这几天外面风有些大还冷志愿者医护人员街道居委会民警都一站一天的希望没事儿,Lah7YyKRe,1月11日 19:18,0,1642562302,
4724529904226226,3753865680,_ALLHERE,天津加油呀,Lah7YyKRe,1月11日 19:06,0,1642562302,
4724529685336241,1972602461,破晓的驴粪蛋,太恐怖了吧,Lah7YyKRe,1月11日 19:05,1,1642562302,
4724526585744296,5701984329,京东好物官,//,Lah7YyKRe,1月11日 18:52,1,1642562302,
4724524156715062,2090381923,法律人朱龙华,我天哪，北京咋办？冬奥咋办？,Lah7YyKRe,1月11日 18:43,0,1642562302,
4724522949282562,7192848565,是花是瓜我都i,马上就开始第二轮全员筛查了天津加油！,Lah7YyKRe,1月11日 18:38,0,1642562302,
4724521711703126,5881088560,季夏拾伍有香香,这领导又要下台了,Lah7YyKRe,1月11日 18:33,0,1642562302,
4724519161304410,2271314243,巴黎老友记,,Lah7YyKRe,1月11日 18:23,0,1642562302,
4724519074532084,2573040253,请问为什么要米亚内,,Lah7YyKRe,1月11日 18:23,0,1642562307,
4724516066427114,1308626770,萍水相逢是小星星,早检出早治疗早安心，挺好！天津加油,Lah7YyKRe,1月11日 18:11,0,1642562307,
4724516036545881,1704140997,端木无终,所有一线工作人员辛苦了！致敬！！感恩！,Lah7YyKRe,1月11日 18:11,0,1642562307,
4724515374892437,2943495043,Annie曾思雯,,Lah7YyKRe,1月11日 18:08,0,1642562307,
4724515110652996,7066875379,相思还明月,天津加油,Lah7YyKRe,1月11日 18:07,0,1642562307,
4724513197261521,1259154663,酈麗,,Lah7YyKRe,1月11日 17:59,0,1642562307,
4724512850184632,1832708501,茶猫少女,尽人事，听天命吧,Lah7YyKRe,1月11日 17:58,0,1642562307,
4724512631557641,5221333754,江南大西瓜G,,Lah7YyKRe,1月11日 17:57,0,1642562307,more_comment=big&root_comment_id=4724512631557641&is_child_comment=ture&id=4724491228283276
4724512626579005,7382404282,想当贝壳的小刺猬,感谢每一个在一线奋战的抗疫人员和志愿者,Lah7YyKRe,1月11日 17:57,0,1642562307,
4724512178569648,1946777435,JANA旅行中,是不是疫苗有效的原因//,Lah7YyKRe,1月11日 17:55,0,1642562307,
4724511830180869,6184302115,阿杰进口车,天津赶快恢复健康吧🙏,Lah7YyKRe,1月11日 17:54,0,1642562307,
4724510802315739,1132599467,林中菜鳥,,Lah7YyKRe,1月11日 17:50,0,1642562307,
4724510000940761,3657809233,电动派大星,……,Lah7YyKRe,1月11日 17:47,0,1642562307,
4724509833692579,6999477163,音音什么给,天津加油,Lah7YyKRe,1月11日 17:46,0,1642562307,
4724509493957559,5024460049,炒鸡可爱的然然然,天大加油天津加油,Lah7YyKRe,1月11日 17:45,0,1642562307,
4724509409543002,6335741838,yayaT奶盐,天津加油！,Lah7YyKRe,1月11日 17:44,1,1642562312,
4724509132982739,2453801347,儿童营养师王斌,,Lah7YyKRe,1月11日 17:43,0,1642562312,
4724508763885700,2123755265,月酿桃李Lee,不懂就要问这些都是奥密克绒嘛,Lah7YyKRe,1月11日 17:42,0,1642562312,
4724508541587881,2947450775,桔颂哒,我一天天的跟着揪心，要我命一样,Lah7YyKRe,1月11日 17:41,0,1642562312,more_comment=big&root_comment_id=4724508541587881&is_child_comment=ture&id=4724491228283276
4724508097513821,2527878010,西安出去吃,煎饼果子别慌，肉夹馍来加油了💪,Lah7YyKRe,1月11日 17:39,1,1642562312,
4724507149601410,1896820725,天津股侠,🙏,Lah7YyKRe,1月11日 17:35,0,1642562312,
4724506884571455,2285733600,小妮子dc888,天津加油,Lah7YyKRe,1月11日 17:34,0,1642562312,
4724506797277543,2726989822,员外叔2012,,Lah7YyKRe,1月11日 17:34,0,1642562312,
4724506343510919,6215179048,全接触热榜,天津港,Lah7YyKRe,1月11日 17:32,0,1642562312,
4724506243370073,6795775792,眉开眼弯嘴上翘,加油！,Lah7YyKRe,1月11日 17:32,0,1642562312,
4724506096829080,5492166033,dylllll1,天津加油！,Lah7YyKRe,1月11日 17:31,0,1642562312,
4724505929320572,6780129537,青峰青墨,共同努力，战胜这次疫情。,Lah7YyKRe,1月11日 17:30,0,1642562312,
4724505622347916,1515524394,小口丸酱,快稳定下来吧，希望大家都能过个安稳年。明年就都虎虎生威了～,Lah7YyKRe,1月11日 17:29,0,1642562312,
